Signal Photons,Reflectivity,Channel,Ambiant Photons,Range,Raw Timestamp,Point:0,Point:1,Point:2,Point ID,Angle,Range(m)
0,0,0,0,0,0.0,0.0,0.0,0.0,14751,,0.0
862,139,0,131,4164,610729000000.0,3.11241,2.53481,1.10583,14752,19.580035913106265,4.014020147458156
454,108,1,173,4446,610729000000.0,3.3565,2.73082,1.02008,14753,19.56575513064942,4.327062528136149
740,129,2,117,4098,610729000000.0,3.11949,2.53634,0.792141,14754,19.55663148104961,4.020477391517082
792,121,3,148,5033,610729000000.0,3.85708,3.13467,0.791403,14755,19.550474642167202,4.970233609731035
676,123,4,159,3913,610729000000.0,3.01567,2.44782,0.474108,14756,19.533122909824325,3.884081397357682
661,122,5,135,3810,610729000000.0,2.94814,2.39147,0.324201,14757,19.52412369332493,3.7961372762981056
703,124,6,155,3771,610729000000.0,2.92559,2.37217,0.184536,14758,19.518170011807467,3.7664661629968217
650,121,7,110,3682,610729000000.0,2.86056,2.31778,0.0464355,14759,19.50812842353543,3.681699015671976
62,11,8,96,1759,610729000000.0,1.3666,1.10668,-0.0415208,14760,19.50036893082287,1.758503961439951
0,0,0,0,0,0.0,0.0,0.0,0.0,14761,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14762,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14763,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14764,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14765,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14766,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14767,,0.0
872,140,0,117,4149,610729000000.0,3.11664,2.50661,1.10183,14768,19.404282131188467,3.999567299308764
445,107,1,187,4448,610729000000.0,3.37471,2.71139,1.02054,14769,19.38996112148027,4.329007197522314
693,126,2,143,4080,610729000000.0,3.12122,2.50609,0.788651,14770,19.38083895071177,4.002811683866729
755,119,3,158,5019,610729000000.0,3.86546,3.10229,0.789197,14771,19.374686079827875,4.956408402835667
635,121,4,132,3898,610729000000.0,3.01901,2.41996,0.472285,14772,19.357378463033317,3.8691895510171124
675,123,5,139,3804,610729000000.0,2.95809,2.3696,0.323689,14773,19.34836618576497,3.7901583882603114
698,124,6,136,3758,610729000000.0,2.92996,2.34606,0.183897,14774,19.342372147732945,3.7534867956608027
676,123,7,93,3674,610729000000.0,2.86849,2.29519,0.0463343,14775,19.33232766109841,3.673708210541496
46,8,8,79,1706,610729000000.0,1.33199,1.06517,-0.0402611,14776,19.324369002548185,1.7055159011278669
0,0,0,0,0,0.0,0.0,0.0,0.0,14777,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14778,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14779,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14780,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14781,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14782,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14783,,0.0
837,138,0,121,4124,610729000000.0,3.11309,2.47245,1.09517,14784,19.228492804699282,3.975467060686077
464,109,1,125,4539,610729000000.0,3.46066,2.74568,1.04147,14785,19.214203256735072,4.41757018031406
701,126,2,140,4059,610729000000.0,3.1204,2.47409,0.78458,14786,19.205025790630817,3.982212637228203
782,120,3,138,5007,610729000000.0,3.87513,3.07115,0.787305,14787,19.198909390899427,4.94455203627184
678,124,4,170,3888,610729000000.0,3.02602,2.39523,0.47107,14788,19.18159411010007,3.859264670024589
639,121,5,159,3802,610729000000.0,2.97101,2.35017,0.323518,14789,19.172598035327383,3.7881657103405604
589,118,6,137,3719,610729000000.0,2.91374,2.30387,0.181983,14790,19.166564536112652,3.714525240794576
700,125,7,117,3662,610729000000.0,2.8731,2.27011,0.0461825,14791,19.156583987991247,3.661707664751516
56,10,8,82,1770,610729000000.0,1.38871,1.09664,-0.0417823,14792,19.14876665600323,1.76950127259067
0,0,0,0,0,0.0,0.0,0.0,0.0,14793,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14794,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14795,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14796,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14797,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14798,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14799,,0.0
819,137,0,132,4114,610729000000.0,3.12062,2.44735,1.09251,14800,19.0526795052423,3.9658279346058376
517,111,1,112,4650,610729000000.0,3.56247,2.79102,1.06701,14801,19.038476451623325,4.525592242049652
704,126,2,148,4050,610729000000.0,3.12857,2.44946,0.782835,14802,19.02927812765832,3.9733870358297594
806,121,3,135,4995,610729000000.0,3.88457,3.04002,0.785414,14803,19.02316333002765,4.932707743754945
675,123,4,149,3876,610729000000.0,3.03128,2.36928,0.469611,14804,19.005776713693695,3.8473557356709294
607,119,5,146,3793,610729000000.0,2.97831,2.32637,0.32275,14805,18.996769592027455,3.779196717954756
605,118,6,146,3727,610729000000.0,2.93412,2.29087,0.182376,14806,18.99080768766024,3.7225187079852264
716,126,7,129,3660,610729000000.0,2.8854,2.25121,0.0461572,14807,18.980806488847485,3.6597103196974485
78,14,8,60,1772,610729000000.0,1.39699,1.08933,-0.0418298,14808,18.973006974508362,1.7715024439723475
0,0,0,0,0,0.0,0.0,0.0,0.0,14809,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14810,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14811,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14812,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14813,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14814,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14815,,0.0
752,133,0,137,4110,610729000000.0,3.13253,2.4258,1.09145,14816,18.876921718126447,3.961975497261436
429,104,1,108,4666,610729000000.0,3.59184,2.77863,1.07069,14817,18.86268110624445,4.541156159228617
568,118,2,102,4032,610729000000.0,3.12957,2.41941,0.779345,14818,18.853457748477098,3.9557240971786696
785,120,3,143,4997,610729000000.0,3.90472,3.01733,0.785729,14819,18.84733321568915,4.934685259193336
651,122,4,166,3860,610729000000.0,3.03319,2.34093,0.467667,14820,18.829970655935853,3.831474238592764
565,117,5,147,3784,610729000000.0,2.98543,2.30258,0.321982,14821,18.82100672054895,3.770234335064599
682,123,6,130,3722,610729000000.0,2.94417,2.26977,0.18213,14822,18.814982160943064,3.717525096324166
743,128,7,122,3648,610729000000.0,2.88965,2.22613,0.0460053,14823,18.804977434407956,3.647702276694193
57,10,8,90,1742,610729000000.0,1.37989,1.06243,-0.0411167,14824,18.797023786416037,1.7415090918510876
0,0,0,0,0,0.0,0.0,0.0,0.0,14825,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14826,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14827,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14828,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14829,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14830,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14831,,0.0
625,125,0,123,4064,610729000000.0,3.11213,2.3796,1.07919,14832,18.70114411394688,3.917633124336683
476,108,1,347,4680,610729000000.0,3.61965,2.76481,1.07391,14833,18.686902028039334,4.554782152705001
670,126,2,130,4020,610729000000.0,3.135,2.39302,0.777019,14834,18.677677172115704,3.943953564686075
603,112,3,119,4896,610729000000.0,3.84387,2.93281,0.769809,14835,18.67151991274284,4.834946853172225
655,122,4,148,3851,610729000000.0,3.04039,2.31686,0.466573,14836,18.654194026508733,3.8225399424597253
646,121,5,120,3762,610729000000.0,2.98206,2.27093,0.320104,14837,18.645191270554076,3.7483069389392325
656,121,6,143,3717,610729000000.0,2.95407,2.24864,0.181885,14838,18.63920715219237,3.7125343654301712
734,127,7,119,3636,610729000000.0,2.89371,2.2011,0.0458535,14839,18.629213540926866,3.635711591160663
61,11,8,90,1747,610729000000.0,1.39036,1.05697,-0.0412356,14840,18.621287802722836,1.7465069454485431
0,0,0,0,0,0.0,0.0,0.0,0.0,14841,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14842,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14843,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14844,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14845,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14846,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14847,,0.0
581,122,0,117,4059,610729000000.0,3.12283,2.35755,1.07786,14848,18.52531163853945,3.912813464937985
620,100,1,347,8772,610729000000.0,6.81583,5.14052,2.01535,14849,18.511855535582693,8.537006762285012
703,128,2,123,4018,610729000000.0,3.14806,2.37256,0.776631,14850,18.50189579176773,3.9419947637205204
711,118,3,127,4943,610729000000.0,3.89886,2.9371,0.777217,14851,18.495773472853756,4.881359002327119
528,116,4,153,3813,610729000000.0,3.02441,2.27548,0.461954,14852,18.47838064774078,3.784820349567467
618,120,5,123,3748,610729000000.0,2.98479,2.24421,0.318909,14853,18.469424241298157,3.734360704083096
621,119,6,128,3697,610729000000.0,2.95184,2.21847,0.180903,14854,18.463437239478765,3.6925558257797535
692,124,7,97,3625,610729000000.0,2.89836,2.17669,0.0457143,14855,18.45341143342248,3.6247027527371123
46,8,8,113,1647,610729000000.0,1.31687,0.9884,-0.0388587,14856,18.44535335542004,1.6465361085928238
0,0,0,0,0,0.0,0.0,0.0,0.0,14857,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14858,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14859,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14860,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14861,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14862,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14863,,0.0
623,125,0,127,4063,610729000000.0,3.14033,2.34065,1.07893,14864,18.349531764078428,3.916671409679398
688,103,1,280,8772,610729000000.0,6.84725,5.09861,2.01535,14865,18.336082225911753,8.537016838134969
662,125,2,111,4015,610729000000.0,3.16019,2.35144,0.776049,14866,18.326132899061076,3.939044415806961
799,123,3,105,4947,610729000000.0,3.91998,2.91548,0.777848,14867,18.319988956566903,4.885311334070737
394,105,4,149,3804,610729000000.0,3.03114,2.25156,0.460861,14868,18.302660379267998,3.7758882575097483
546,116,5,134,3737,610729000000.0,2.9897,2.21932,0.31797,14869,18.293655283738325,3.7233972864039098
652,121,6,109,3679,610729000000.0,2.95096,2.1896,0.180019,14870,18.28763037735216,3.6745765853496644
682,124,7,126,3619,610729000000.0,2.90685,2.1553,0.0456384,14871,18.27764533251418,3.618714552503416
54,10,8,62,1632,610729000000.0,1.31086,0.971371,-0.0385021,14872,18.269557801104014,1.6315377897066925
0,0,0,0,0,0.0,0.0,0.0,0.0,14873,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14874,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14875,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14876,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14877,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14878,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14879,,0.0
561,123,0,130,4027,610729000000.0,3.12668,2.30077,1.06934,14880,18.173761627757937,3.881967338257755
496,111,1,279,4597,610729000000.0,3.60485,2.64987,1.05482,14881,18.15951813521995,4.474008777304756
694,127,2,111,4001,610729000000.0,3.16349,2.32388,0.773335,14882,18.15038567963929,3.925313647914011
573,117,3,269,4169,610729000000.0,3.31855,2.43664,0.655216,14883,18.14395842531027,4.117036384597542
625,121,4,165,3800,610729000000.0,3.0417,2.23057,0.460374,14884,18.126857621928544,3.7719201230805512
281,87,5,111,3636,610729000000.0,2.9221,2.14145,0.309348,14885,18.117842513617145,3.622771937688046
584,117,6,114,3662,610729000000.0,2.95064,2.16142,0.179184,14886,18.11186967088462,3.657596591479164
679,124,7,142,3607,610729000000.0,2.91033,2.13033,0.0454866,14887,18.10186158263551,3.6067057847570543
62,11,8,76,1733,610729000000.0,1.39828,1.02294,-0.0409028,14888,18.09404538934155,1.7325106643250423
0,0,0,0,0,0.0,0.0,0.0,0.0,14889,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14890,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14891,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14892,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14893,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14894,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14895,,0.0
519,119,0,120,4052,610729000000.0,3.16024,2.29571,1.076,14896,17.997989979624325,3.9060723574583203
620,123,1,140,4050,610729000000.0,3.19022,2.31503,0.928972,14897,17.983533370146755,3.941683339551771
654,125,2,99,3999,610729000000.0,3.17611,2.30327,0.772947,14898,17.974545305071185,3.923356652791077
699,126,3,97,3974,610729000000.0,3.17753,2.30321,0.62448,14899,17.96810536733552,3.924471073278538
541,117,4,174,3788,610729000000.0,3.04568,2.20488,0.458916,14900,17.95108231429763,3.7600083080759275
547,116,5,131,3693,610729000000.0,2.9812,2.15677,0.314214,14901,17.94206047738816,3.6795665876431696
602,119,6,130,3646,610729000000.0,2.9509,2.13391,0.178399,14902,17.936073945972137,3.6416181428178325
665,123,7,123,3592,610729000000.0,2.91119,2.10365,0.0452968,14903,17.926093624590184,3.5917085820817922
54,10,8,80,1653,610729000000.0,1.3397,0.967506,-0.0390013,14904,17.918051960384332,1.652532586679004
0,0,0,0,0,0.0,0.0,0.0,0.0,14905,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14906,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14907,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14908,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14909,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14910,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14911,,0.0
550,89,0,195,8736,610730000000.0,6.84304,4.90752,2.32357,14912,17.823193149442297,8.420863910074786
538,118,1,98,4065,610730000000.0,3.21623,2.30391,0.932423,14913,17.807745205318675,3.9562781374670815
563,118,2,101,4037,610730000000.0,3.22049,2.30544,0.780314,14914,17.798797952803188,3.9606324537502844
578,118,3,133,4033,610730000000.0,3.23898,2.31757,0.63378,14915,17.79232699774998,3.9827279778187217
539,116,4,186,3778,610730000000.0,3.05108,2.18038,0.457701,14916,17.77528611104043,3.7500861471171563
610,119,5,111,3683,610730000000.0,2.98627,2.13264,0.31336,14917,17.766234302298802,3.669599689680061
268,81,6,139,3588,610730000000.0,2.91679,2.0821,0.175552,14918,17.76024305083278,3.5836858559449656
660,122,7,104,3586,610730000000.0,2.91916,2.08226,0.0452208,14919,17.75028234019113,3.585707993297837
63,11,8,80,1710,610730000000.0,1.39201,0.992351,-0.0403561,14920,17.742358868205077,1.7095181623197222
0,0,0,0,0,0.0,0.0,0.0,0.0,14921,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14922,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14923,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14924,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14925,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14926,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14927,,0.0
803,111,0,126,8760,610730000000.0,6.89191,4.87881,2.32996,14928,17.64741305956256,8.444004409295392
517,117,1,95,4131,610730000000.0,3.28275,2.32122,0.947607,14929,17.631992460496217,4.02051114298916
495,114,2,71,4096,610730000000.0,3.28184,2.31904,0.791753,14930,17.623048523513283,4.0185097122191955
479,111,3,107,4126,610730000000.0,3.32815,2.35064,0.648439,14931,17.61659484096692,4.07456633669155
647,122,4,166,3735,610730000000.0,3.02952,2.13701,0.452474,14932,17.59948682522485,3.7073984369770674
544,116,5,113,3681,610730000000.0,2.99767,2.11313,0.313189,14933,17.59046690021833,3.6676073707254977
608,119,6,152,3630,610730000000.0,2.9638,2.08833,0.177613,14934,17.584498138053554,3.625635479319453
509,114,7,113,3638,610730000000.0,2.9744,2.09425,0.0458788,14935,17.574526878912135,3.6377106018071315
68,12,8,75,1745,610730000000.0,1.42669,1.00393,-0.0411881,14936,17.566599128674262,1.7445113358760385
0,0,0,0,0,0.0,0.0,0.0,0.0,14937,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14938,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14939,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14940,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14941,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14942,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14943,,0.0
893,117,0,122,8751,610730000000.0,6.9146,4.83146,2.32756,14944,17.47163749885561,8.435324468661534
505,116,1,101,4176,610730000000.0,3.33284,2.3261,0.95796,14945,17.456235424287073,4.0643035904813996
470,112,2,102,4172,610730000000.0,3.35716,2.34152,0.806488,14946,17.447317797744716,4.093072095138321
506,113,3,105,4139,610730000000.0,3.35305,2.33752,0.650488,14947,17.44080228533475,4.087412880160261
593,119,4,138,3726,610730000000.0,3.03525,2.11328,0.45138,14948,17.423701164884974,3.6984719710848153
629,120,5,131,3684,610730000000.0,3.01303,2.09641,0.313445,14949,17.414737703752046,3.670597317739989
444,108,6,121,3632,610730000000.0,2.9782,2.07124,0.177712,14950,17.408670583833967,3.6276315107243184
822,128,7,108,4261,610730000000.0,3.49872,2.43149,0.0537618,14951,17.398985489460724,4.26065549634091
59,11,8,97,1690,610730000000.0,1.38766,0.963787,-0.0398808,14952,17.390785038886698,1.6895223162092294
0,0,0,0,0,0.0,0.0,0.0,0.0,14953,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14954,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14955,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14956,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14957,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14958,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14959,,0.0
908,118,0,127,8739,610730000000.0,6.9346,4.78238,2.32437,14960,17.295856659091832,8.42376611880933
407,108,1,70,4212,610730000000.0,3.3759,2.32548,0.966243,14961,17.28045662189297,4.099336292669827
470,109,2,106,4232,610730000000.0,3.41995,2.35425,0.81812,14962,17.27151434366764,4.151933412881281
481,111,3,120,4146,610730000000.0,3.37302,2.32082,0.651591,14963,17.26503634319809,4.094321603489398
583,119,4,154,3717,610730000000.0,3.04079,2.08955,0.450287,14964,17.247907087923487,3.689528835312173
304,93,5,198,3852,610730000000.0,3.16382,2.17264,0.327787,14965,17.238968814024236,3.837984049211252
220,57,6,82,4082,610730000000.0,3.3614,2.30731,0.199804,14966,17.233112896743698,4.077093253299463
632,119,7,94,4221,610730000000.0,3.48059,2.38735,0.0532557,14967,17.223187657222116,4.220657149141588
58,11,8,69,1740,610730000000.0,1.43478,0.983521,-0.0410692,14968,17.21503769191415,1.739513496883827
0,0,0,0,0,0.0,0.0,0.0,0.0,14969,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14970,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14971,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14972,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14973,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14974,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14975,,0.0
883,117,0,122,8718,610730000000.0,6.94708,4.72835,2.31877,14976,17.120073208293665,8.403523918505854
432,108,1,105,4251,610730000000.0,3.42149,2.32607,0.975215,14977,17.104740761031376,4.137293253444818
438,107,2,95,4287,610730000000.0,3.47896,2.36355,0.828783,14978,17.09578173973903,4.205892447994836
432,105,3,166,4267,610730000000.0,3.48604,2.36721,0.670664,14979,17.08931445386791,4.21380565115431
436,103,4,307,4488,610730000000.0,3.6869,2.50043,0.543994,14980,17.072424051532916,4.454815573612447
186,38,5,80,4694,610730000000.0,3.87152,2.62389,0.399664,14981,17.063562542833388,4.676907722256234
44,10,6,99,4200,610730000000.0,3.47306,2.35275,0.205597,14982,17.057417035092424,4.194946760818306
126,31,7,81,4141,610730000000.0,3.42893,2.32111,0.0522434,14983,17.047421105860973,4.14066571664509
64,11,8,90,1530,610730000000.0,1.26691,0.857041,-0.0360777,14984,17.0388093502222,1.5295686397742994
0,0,0,0,0,0.0,0.0,0.0,0.0,14985,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14986,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14987,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14988,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14989,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14990,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,14991,,0.0
906,118,0,133,8676,610730000000.0,6.94235,4.66306,2.30759,14992,16.944297606336416,8.363034860987966
551,117,1,88,4348,610730000000.0,3.51408,2.35763,0.997532,14993,16.92901976578759,4.2316873068907155
472,110,2,68,4350,610730000000.0,3.54473,2.37658,0.840997,14994,16.92002616672455,4.267697654391651
738,120,3,141,4809,610730000000.0,3.94511,2.64375,0.756096,14995,16.913680164724735,4.749032214525397
651,116,4,175,4773,610730000000.0,3.93726,2.63512,0.578633,14996,16.896754810042374,4.737707644209381
199,41,5,62,4715,610730000000.0,3.90494,2.61171,0.401457,14997,16.887739420752055,4.697827745639468
284,71,6,72,4241,610730000000.0,3.52148,2.35415,0.20761,14998,16.881592171518054,4.2358993865411865
131,29,7,61,4275,610730000000.0,3.55452,2.37446,0.053939,14999,16.871688176852324,4.2746546903814355
0,0,0,0,0,0.0,0.0,0.0,0.0,15000,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15001,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15002,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15003,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15004,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15005,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15006,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15007,,0.0
864,116,0,137,8655,610730000000.0,6.95396,4.60919,2.30199,15008,16.76851007379333,8.342792826008566
493,113,1,74,4380,610730000000.0,3.55445,2.35321,1.00489,15009,16.753199162116243,4.262829120032845
439,107,2,130,4399,610730000000.0,3.59933,2.38131,0.850497,15010,16.744273410983322,4.315763404659713
770,121,3,141,4800,610730000000.0,3.95384,2.61459,0.754677,15011,16.737906606097305,4.740140463498946
235,52,4,171,4656,610730000000.0,3.85645,2.5469,0.564413,15012,16.72090569017292,4.62156966976589
475,103,5,78,4730,610730000000.0,3.93337,2.59594,0.402737,15013,16.711978411459118,4.712780924305733
31,6,6,99,4234,610730000000.0,3.53002,2.32865,0.207266,15014,16.70582897955553,4.228906717214273
500,106,7,78,4585,610730000000.0,3.82782,2.52321,0.0578615,15015,16.69597141279819,4.5846259014776765
0,0,0,0,0,0.0,0.0,0.0,0.0,15016,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15017,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15018,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15019,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15020,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15021,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15022,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15023,,0.0
864,116,0,148,8639,610730000000.0,6.96921,4.55799,2.29773,15024,16.592707725702482,8.327374187833762
415,107,1,101,4402,610730000000.0,3.58675,2.34307,1.00996,15025,16.577431832338164,4.284244692755072
492,111,2,146,4257,610730000000.0,3.49723,2.28302,0.822967,15026,16.568413467974242,4.176457589069953
618,115,3,138,4773,610730000000.0,3.94748,2.57571,0.750421,15027,16.56211869639355,4.713478583222798
87,17,4,134,4643,610730000000.0,3.86119,2.51615,0.562833,15028,16.54516710016538,4.608665646214748
53,11,5,85,4603,610730000000.0,3.84319,2.5027,0.391896,15029,16.536164264741082,4.586242107226787
0,0,0,0,0,0.0,0.0,0.0,0.0,15030,,0.0
144,30,7,57,4573,610730000000.0,3.83318,2.49314,0.0577096,15031,16.52019660053583,4.572637747733795
0,0,0,0,0,0.0,0.0,0.0,0.0,15032,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15033,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15034,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15035,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15036,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15037,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15038,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15039,,0.0
830,113,0,142,8613,610730000000.0,6.97599,4.50156,2.29081,15040,16.416942194269108,8.302317683255682
545,115,1,99,4565,610730000000.0,3.73438,2.40696,1.04746,15041,16.401714448255316,4.442865114540391
492,114,2,199,4214,610730000000.0,3.47571,2.23867,0.81463,15042,16.39258969721456,4.134271806860308
503,106,3,187,4692,610730000000.0,3.89596,2.50814,0.737654,15043,16.38630638418233,4.633494424427421
376,91,4,151,4728,610730000000.0,3.94752,2.53804,0.573164,15044,16.369402995558325,4.693033261335359
135,28,5,141,4422,610730000000.0,3.70676,2.38158,0.376445,15045,16.360299665142183,4.405904333278244
0,0,0,0,0,0.0,0.0,0.0,0.0,15046,,0.0
350,85,7,67,4560,610730000000.0,3.83746,2.46255,0.0575451,15047,16.34441921724775,4.559632852993758
0,0,0,0,0,0.0,0.0,0.0,0.0,15048,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15049,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15050,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15051,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15052,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15053,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15054,,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,15055,,0.0
857,116,0,128,8583,610730000000.0,6.97908,4.44314,2.28282,15056,16.241167873950236,8.273394146660728
376,103,1,141,4536,610730000000.0,3.72527,2.36886,1.04078,15057,16.225925739351776,4.414649960359259
303,34,2,284,8328,610730000000.0,6.89564,4.38208,1.61223,15058,16.217685602806732,8.170218854841039
